TEAM_ID,TEAM_NAME,GROUP_ID,GROUP_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PTS,PLUS_MINUS,PLAYER_NAMES,PTS_PER_MIN,AST_PER_MIN,TOV_PER_MIN,PACE
1610612766,Charlotte Hornets,-1628970-1630163-1641706-1641750-1642883-,M. Bridges - L. Ball - B. Miller - R. Kalkbrenner - S. James,10,5,5,0.5,16.983333,13,32,0.406,5,13,0.385,7,7,1.0,4,9,13,7,6.0,4,1,38,3.0,"['M. Bridges', 'L. Ball', 'B. Miller', 'R. Kalkbrenner', 'S. James']",2.2374877769870025,0.41216880102392156,0.3532875437347899,104.79921697348807
1610612741,Chicago Bulls,-1628989-1630171-1630172-1630245-1641824-,K. Huerter - I. Okoro - P. Williams - A. Dosunmu - M. Buzelis,3,1,2,0.333,16.983333,15,31,0.484,5,11,0.455,2,3,0.667,0,18,18,10,9.0,2,2,37,0.0,"['K. Huerter', 'I. Okoro', 'P. Williams', 'A. Dosunmu', 'M. Buzelis']",2.1786065196978712,0.5888125728913165,0.5299313156021849,110.0
1610612741,Chicago Bulls,-1630208-1630581-1631159-1641824-1642265-,N. Richards - J. Giddey - L. Miller - M. Buzelis - R. Dillingham,5,1,4,0.2,16.983333,16,34,0.471,4,14,0.286,2,3,0.667,5,8,13,10,5.0,3,1,38,-9.0,"['N. Richards', 'J. Giddey', 'L. Miller', 'M. Buzelis', 'R. Dillingham']",2.2374877769870025,0.5888125728913165,0.29440628644565825,99.82492835770222
1610612751,Brooklyn Nets,-1629651-1630560-1642849-1642874-1642962-,N. Claxton - C. Thomas - N. Traore - D. Wolf - D. Powell,3,0,3,0.0,16.983333,12,29,0.414,4,14,0.286,5,8,0.625,8,12,20,8,7.0,1,3,33,-5.0,"['N. Claxton', 'C. Thomas', 'N. Traore', 'D. Wolf', 'D. Powell']",1.9430814905413445,0.4710500583130532,0.41216880102392156,90.0
1610612757,Portland Trail Blazers,-1630166-1631200-1631321-1641739-1642270-,D. Avdija - K. Murray - S. Cissoko - T. Camara - D. Clingan,8,4,4,0.5,16.966667,13,32,0.406,4,14,0.286,9,14,0.643,9,15,24,8,8.0,2,4,39,7.0,"['D. Avdija', 'K. Murray', 'S. Cissoko', 'T. Camara', 'D. Clingan']",2.298624709260811,0.4715127608740125,0.4715127608740125,105.12848516446982
1610612739,Cleveland Cavaliers,-1628378-1629631-1629636-1630241-1630596-,D. Mitchell - D. Hunter - D. Garland - S. Merrill - E. Mobley,5,1,4,0.2,16.956667,14,28,0.5,5,14,0.357,11,12,0.917,2,11,13,9,6.0,4,1,44,4.0,"['D. Mitchell', 'D. Hunter', 'D. Garland', 'S. Merrill', 'E. Mobley']",2.5948495656605157,0.5307646838851054,0.35384312259007034,105.53017288126259
1610612762,Utah Jazz,-1629723-1631113-1641729-1642262-1643016-,J. Konchar - K. Chandler - B. Sensabaugh - C. Williams - B. Mbeng,3,0,3,0.0,16.95,17,32,0.531,5,11,0.455,7,9,0.778,5,7,12,14,4.0,4,2,46,-1.0,"['J. Konchar', 'K. Chandler', 'B. Sensabaugh', 'C. Williams', 'B. Mbeng']",2.713864306784661,0.8259587020648967,0.2359882005899705,99.00176991150444
1610612737,Atlanta Hawks,-204001-1629638-1630249-1630552-1630700-,K. Porziņģis - N. Alexander-Walker - V. Krejčí - J. Johnson - D. Daniels,5,2,3,0.4,16.943333,23,28,0.821,9,10,0.9,6,9,0.667,0,12,12,15,4.0,2,2,61,17.0,"['K. Porziņģis', 'N. Alexander', 'Walker', 'V. Krejčí', 'J. Johnson', 'D. Daniels']",3.600236151883458,0.8853039717746207,0.23608105913989888,101.87369864004918
1610612741,Chicago Bulls,-1630200-1630208-1630581-1631159-1641824-,T. Jones - N. Richards - J. Giddey - L. Miller - M. Buzelis,2,1,1,0.5,16.938333,19,36,0.528,6,15,0.4,2,2,1.0,3,11,14,13,1.0,2,1,46,1.0,"['T. Jones', 'N. Richards', 'J. Giddey', 'L. Miller', 'M. Buzelis']",2.715733596688647,0.7674899294989654,0.059037686884535805,98.84325688956523
1610612750,Minnesota Timberwolves,-201144-203944-1628978-1629675-1630162-,M. Conley - J. Randle - D. DiVincenzo - N. Reid - A. Edwards,12,8,4,0.667,16.936667,12,38,0.316,4,21,0.19,9,11,0.818,3,5,8,7,2.0,2,0,37,-13.0,"['M. Conley', 'J. Randle', 'D. DiVincenzo', 'N. Reid', 'A. Edwards']",2.184609285876613,0.4133044594901701,0.11808698842576287,110.0
1610612742,Dallas Mavericks,-203114-203939-1631108-1642843-1642948-,K. Middleton - D. Powell - M. Christie - C. Flagg - R. Nembhard,3,1,2,0.333,16.933333,21,34,0.618,11,15,0.733,3,3,1.0,2,18,20,15,6.0,2,1,56,14.0,"['K. Middleton', 'D. Powell', 'M. Christie', 'C. Flagg', 'R. Nembhard']",3.3070866792733598,0.8858267890910785,0.35433071563643137,110.0
1610612749,Milwaukee Bucks,-203648-1629018-1631250-1631260-1641748-,T. Antetokounmpo - G. Trent Jr. - P. Nance - A. Green - A. Jackson Jr.,2,0,2,0.0,16.933333,12,29,0.414,7,20,0.35,4,7,0.571,4,16,20,9,5.0,4,0,35,2.0,"['T. Antetokounmpo', 'G. Trent Jr.', 'P. Nance', 'A. Green', 'A. Jackson Jr.']",2.06692917454585,0.5314960734546471,0.2952755963636928,93.77008058602519
1610612748,Miami Heat,-203952-1626181-1628389-1629639-1631170-,A. Wiggins - N. Powell - B. Adebayo - T. Herro - J. Jaquez Jr.,5,2,3,0.4,16.91,13,36,0.361,7,18,0.389,9,11,0.818,4,15,19,11,2.0,0,1,42,11.0,"['A. Wiggins', 'N. Powell', 'B. Adebayo', 'T. Herro', 'J. Jaquez Jr.']",2.483737433471319,0.6505026611472502,0.11827321111768184,110.0
1610612737,Atlanta Hawks,-1628379-1630168-1630249-1630552-1630700-,L. Kennard - O. Okongwu - V. Krejčí - J. Johnson - D. Daniels,10,6,4,0.6,16.91,16,32,0.5,5,13,0.385,1,2,0.5,3,10,13,11,5.0,3,0,38,-3.0,"['L. Kennard', 'O. Okongwu', 'V. Krejčí', 'J. Johnson', 'D. Daniels']",2.247191011235955,0.6505026611472502,0.29568302779420463,99.00887049083383
1610612745,Houston Rockets,-1627827-1630256-1630578-1641708-1642263-,D. Finney-Smith - J. Tate - A. Sengun - A. Thompson - R. Sheppard,4,3,1,0.75,16.9,15,31,0.484,5,15,0.333,2,4,0.5,5,10,15,7,3.0,2,1,37,0.0,"['D. Finney', 'Smith', 'J. Tate', 'A. Sengun', 'A. Thompson', 'R. Sheppard']",2.1893491124260356,0.4142011834319527,0.1775147928994083,90.0
1610612759,San Antonio Spurs,-203084-1628436-1630170-1642264-1642844-,H. Barnes - L. Kornet - D. Vassell - S. Castle - D. Harper,6,4,2,0.667,16.866667,16,32,0.5,8,12,0.667,5,5,1.0,5,14,19,12,9.0,1,1,45,3.0,"['H. Barnes', 'L. Kornet', 'D. Vassell', 'S. Castle', 'D. Harper']",2.667984136996361,0.711462436532363,0.5335968273992722,108.71146030214506
1610612743,Denver Nuggets,-203501-203932-1627750-1628971-1631212-,T. Hardaway Jr. - A. Gordon - J. Murray - B. Brown - P. Watson,7,4,3,0.571,16.858333,20,30,0.667,7,14,0.5,13,14,0.929,1,10,11,13,4.0,1,2,60,13.0,"['T. Hardaway Jr.', 'A. Gordon', 'J. Murray', 'B. Brown', 'P. Watson']",3.5590707574705047,0.7711319974519427,0.23727138383136698,110.0
1610612757,Portland Trail Blazers,-203924-1631101-1631321-1641739-1642270-,J. Grant - S. Sharpe - S. Cissoko - T. Camara - D. Clingan,4,2,2,0.5,16.85,13,29,0.448,3,10,0.3,12,15,0.8,2,12,14,7,4.0,1,1,41,0.0,"['J. Grant', 'S. Sharpe', 'S. Cissoko', 'T. Camara', 'D. Clingan']",2.433234421364985,0.4154302670623145,0.2373887240356083,107.10979228486646
1610612764,Washington Wizards,-1630264-1630551-1630702-1642364-1642860-,A. Gill - J. Champagnie - J. Hardy - J. Watkins - W. Riley,3,0,3,0.0,16.85,12,29,0.414,1,10,0.1,10,13,0.769,4,11,15,5,5.0,2,2,35,-3.0,"['A. Gill', 'J. Champagnie', 'J. Hardy', 'J. Watkins', 'W. Riley']",2.0771513353115725,0.29673590504451036,0.29673590504451036,101.75430267062313
1610612762,Utah Jazz,-1629004-1641729-1642262-1642268-1642271-,S. Mykhailiuk - B. Sensabaugh - C. Williams - I. Collier - K. Filipowski,4,2,2,0.5,16.85,16,28,0.571,4,10,0.4,4,7,0.571,1,9,10,9,7.0,1,0,40,-13.0,"['S. Mykhailiuk', 'B. Sensabaugh', 'C. Williams', 'I. Collier', 'K. Filipowski']",2.373887240356083,0.5341246290801186,0.4154302670623145,105.62848664688426
1610612744,Golden State Warriors,-1627780-1630611-1641764-1642366-1642954-,G. Payton II - G. Santos - B. Podziemski - Q. Post - W. Richard,4,0,4,0.0,16.846667,10,31,0.323,4,19,0.211,4,4,1.0,6,10,16,8,5.0,2,2,28,-20.0,"['G. Payton II', 'G. Santos', 'B. Podziemski', 'Q. Post', 'W. Richard']",1.6620498286100152,0.4748713796028615,0.29679461225178844,90.49149009712127
1610612739,Cleveland Cavaliers,-1628378-1628386-1630241-1630596-1642281-,D. Mitchell - J. Allen - S. Merrill - E. Mobley - J. Tyson,3,2,1,0.667,16.838333,21,30,0.7,10,13,0.769,4,4,1.0,1,12,13,15,6.0,4,2,56,21.0,"['D. Mitchell', 'J. Allen', 'S. Merrill', 'E. Mobley', 'J. Tyson']",3.3257448941056102,0.89082452520686,0.35632981008274395,104.78947054913337
1610612742,Dallas Mavericks,-203076-1626156-1629023-1630230-1631108-,A. Davis - D. Russell - P. Washington - N. Marshall - M. Christie,4,1,3,0.25,16.835,14,32,0.438,6,12,0.5,14,18,0.778,5,16,21,9,3.0,3,2,48,15.0,"['A. Davis', 'D. Russell', 'P. Washington', 'N. Marshall', 'M. Christie']",2.851202851202851,0.5346005346005346,0.1782001782001782,108.11761211761211
1610612760,Oklahoma City Thunder,-1629026-1630598-1642260-1642272-1642382-,K. Williams - A. Wiggins - N. Topić - J. McCain - B. Carlson,4,3,1,0.75,16.833333,20,32,0.625,6,13,0.462,2,3,0.667,3,9,12,15,7.0,1,3,48,-5.0,"['K. Williams', 'A. Wiggins', 'N. Topić', 'J. McCain', 'B. Carlson']",2.8514852049799053,0.8910891265562203,0.4158415923929028,106.41742784985004
1610612738,Boston Celtics,-1628401-1629014-1629674-1631169-1631248-,D. White - A. Simons - N. Queta - J. Minott - B. Scheierman,4,3,1,0.75,16.833333,11,30,0.367,5,13,0.385,4,5,0.8,6,9,15,10,5.0,2,0,31,-5.0,"['D. White', 'A. Simons', 'N. Queta', 'J. Minott', 'B. Scheierman']",1.8415841948828553,0.5940594177041469,0.29702970885207347,90.0
1610612737,Atlanta Hawks,-203468-1629111-1629638-1630228-1642258-,C. McCollum - J. Landale - N. Alexander-Walker - J. Kuminga - Z. Risacher,7,7,0,1.0,16.823333,15,36,0.417,5,15,0.333,16,22,0.727,6,16,22,9,4.0,3,2,51,23.0,"['C. McCollum', 'J. Landale', 'N. Alexander', 'Walker', 'J. Kuminga', 'Z. Risacher']",3.0315039237468575,0.5349712806612101,0.23776501362720454,110.0
1610612766,Charlotte Hornets,-1630163-1631217-1641706-1642275-1642883-,L. Ball - M. Diabaté - B. Miller - T. Salaün - S. James,5,3,2,0.6,16.816667,9,26,0.346,3,12,0.25,8,10,0.8,3,12,15,7,5.0,0,2,29,-20.0,"['L. Ball', 'M. Diabaté', 'B. Miller', 'T. Salaün', 'S. James']",1.724479648672356,0.41625370830022385,0.29732407735730276,92.47968102121544
1610612766,Charlotte Hornets,-1628970-1630163-1630544-1641750-1642851-,M. Bridges - L. Ball - T. Mann - R. Kalkbrenner - K. Knueppel,6,3,3,0.5,16.815,12,34,0.353,3,16,0.188,5,6,0.833,5,6,11,8,7.0,2,1,32,-26.0,"['M. Bridges', 'L. Ball', 'T. Mann', 'R. Kalkbrenner', 'K. Knueppel']",1.903062741599762,0.4757656853999405,0.4162949747249479,110.0
1610612765,Detroit Pistons,-202699-1627747-1630595-1631105-1641709-,T. Harris - C. LeVert - C. Cunningham - J. Duren - A. Thompson,10,8,2,0.8,16.813333,12,30,0.4,4,9,0.444,11,11,1.0,7,11,18,8,5.0,1,2,39,-4.0,"['T. Harris', 'C. LeVert', 'C. Cunningham', 'J. Duren', 'A. Thompson']",2.3195876748530466,0.4758128563801121,0.2973830352375701,93.75416522113731
1610612737,Atlanta Hawks,-1629216-1629638-1630228-1631243-1642258-,G. Vincent - N. Alexander-Walker - J. Kuminga - M. Gueye - Z. Risacher,6,5,1,0.833,16.763333,12,29,0.414,4,17,0.235,9,12,0.75,6,4,10,5,5.0,5,2,37,-8.0,"['G. Vincent', 'N. Alexander', 'Walker', 'J. Kuminga', 'M. Gueye', 'Z. Risacher']",2.2071982940385424,0.29827003973493815,0.29827003973493815,95.29369845483592
1610612739,Cleveland Cavaliers,-1628378-1628386-1629636-1629731-1630596-,D. Mitchell - J. Allen - D. Garland - D. Wade - E. Mobley,2,2,0,1.0,16.75,19,31,0.613,6,13,0.462,3,4,0.75,4,16,20,12,6.0,1,1,47,7.0,"['D. Mitchell', 'J. Allen', 'D. Garland', 'D. Wade', 'E. Mobley']",2.8059701492537314,0.7164179104477612,0.3582089552238806,99.6107462686567
1610612761,Toronto Raptors,-1627742-1630534-1630572-1641711-1642347-,B. Ingram - O. Agbaji - S. Mamukelashvili - G. Dick - J. Shead,8,3,5,0.375,16.75,15,35,0.429,4,9,0.444,12,14,0.857,8,8,16,11,6.0,5,0,46,10.0,"['B. Ingram', 'O. Agbaji', 'S. Mamukelashvili', 'G. Dick', 'J. Shead']",2.746268656716418,0.6567164179104478,0.3582089552238806,110.0
1610612739,Cleveland Cavaliers,-203471-1628386-1630241-1630596-1642281-,D. Schröder - J. Allen - S. Merrill - E. Mobley - J. Tyson,1,0,1,0.0,16.726667,15,29,0.517,4,10,0.4,5,5,1.0,2,7,9,14,6.0,2,4,39,-12.0,"['D. Schröder', 'J. Allen', 'S. Merrill', 'E. Mobley', 'J. Tyson']",2.3316061711517304,0.8369868306698519,0.35870864171565087,101.01235350712727
1610612755,Philadelphia 76ers,-1629656-1630178-1630570-1631133-1641737-,Q. Grimes - T. Maxey - T. Watford - J. Walker - A. Bona,5,3,2,0.6,16.703333,14,31,0.452,3,11,0.273,12,16,0.75,9,13,22,5,5.0,3,5,43,9.0,"['Q. Grimes', 'T. Maxey', 'T. Watford', 'J. Walker', 'A. Bona']",2.574336511162173,0.2993414547862992,0.2993414547862992,97.819997960886
1610612749,Milwaukee Bucks,-203507-1626167-1629018-1629645-1631260-,G. Antetokounmpo - M. Turner - G. Trent Jr. - K. Porter Jr. - A. Green,3,2,1,0.667,16.7,20,32,0.625,9,17,0.529,9,10,0.9,3,14,17,14,4.0,1,4,58,17.0,"['G. Antetokounmpo', 'M. Turner', 'G. Trent Jr.', 'K. Porter Jr.', 'A. Green']",3.473053892215569,0.8383233532934132,0.23952095808383234,107.49700598802396
1610612754,Indiana Pacers,-1627783-1629614-1630643-1631097-1642277-,P. Siakam - A. Nembhard - J. Huff - B. Mathurin - J. Furphy,4,0,4,0.0,16.695,17,31,0.548,0,6,0.0,5,5,1.0,6,9,15,8,7.0,1,1,39,-10.0,"['P. Siakam', 'A. Nembhard', 'J. Huff', 'B. Mathurin', 'J. Furphy']",2.3360287511230906,0.4791853848457622,0.4192872117400419,98.32884097035041
1610612744,Golden State Warriors,-201939-203110-1630541-1630611-1641764-,S. Curry - D. Green - M. Moody - G. Santos - B. Podziemski,4,2,2,0.5,16.683333,15,33,0.455,5,15,0.333,0,1,0.0,4,11,15,13,6.0,5,0,35,3.0,"['S. Curry', 'D. Green', 'M. Moody', 'G. Santos', 'B. Podziemski']",2.0979021398182245,0.7792207947896262,0.35964036682598133,101.96523680250223
1610612764,Washington Wizards,-1628963-1630551-1631103-1642267-1642860-,M. Bagley III - J. Champagnie - M. Branham - B. Carrington - W. Riley,3,2,1,0.667,16.681667,11,34,0.324,2,9,0.222,9,13,0.692,9,11,20,6,5.0,3,2,33,-7.0,"['M. Bagley III', 'J. Champagnie', 'M. Branham', 'B. Carrington', 'W. Riley']",1.9782195628290624,0.35967628415073866,0.29973023679228217,102.78109495891508
1610612766,Charlotte Hornets,-1628970-1630544-1631217-1642354-1642862-,M. Bridges - T. Mann - M. Diabaté - K. Simpson - L. McNeeley,4,2,2,0.5,16.671667,15,29,0.517,6,16,0.375,6,6,1.0,5,8,13,9,4.0,0,0,42,-8.0,"['M. Bridges', 'T. Mann', 'M. Diabaté', 'K. Simpson', 'L. McNeeley']",2.519244176362208,0.5398380377919016,0.23992801679640074,90.0
1610612746,Los Angeles Clippers,-202695-1628381-1631097-1641757-1642920-,K. Leonard - J. Collins - B. Mathurin - J. Miller - K. Sanders,3,2,1,0.667,16.67,12,26,0.462,7,17,0.412,8,13,0.615,2,10,12,7,7.0,0,0,39,-8.0,"['K. Leonard', 'J. Collins', 'B. Mathurin', 'J. Miller', 'K. Sanders']",2.3395320935812833,0.41991601679664065,0.41991601679664065,105.73245350929813
1610612743,Denver Nuggets,-202685-203501-1627750-1628971-1631124-,J. Valančiūnas - T. Hardaway Jr. - J. Murray - B. Brown - J. Strawther,6,2,4,0.333,16.668333,18,30,0.6,6,9,0.667,3,3,1.0,1,6,7,10,5.0,4,1,45,-3.0,"['J. Valančiūnas', 'T. Hardaway Jr.', 'J. Murray', 'B. Brown', 'J. Strawther']",2.699730080986503,0.5999400179970007,0.29997000899850035,101.71143089113949
1610612737,Atlanta Hawks,-1629638-1630168-1630228-1630552-1630700-,N. Alexander-Walker - O. Okongwu - J. Kuminga - J. Johnson - D. Daniels,7,5,2,0.714,16.666667,19,31,0.613,5,10,0.5,10,10,1.0,5,15,20,13,6.0,4,0,53,15.0,"['N. Alexander', 'Walker', 'O. Okongwu', 'J. Kuminga', 'J. Johnson', 'D. Daniels']",3.179999936400001,0.7799999844000003,0.3599999928000001,104.83199790336005
1610612764,Washington Wizards,-203114-203468-1630551-1642259-1642267-,K. Middleton - C. McCollum - J. Champagnie - A. Sarr - B. Carrington,5,2,3,0.4,16.646667,17,34,0.5,4,15,0.267,5,6,0.833,5,6,11,9,3.0,3,1,43,-15.0,"['K. Middleton', 'C. McCollum', 'J. Champagnie', 'A. Sarr', 'B. Carrington']",2.583099667939534,0.5406487677082745,0.1802162559027582,99.88305767154469
1610612739,Cleveland Cavaliers,-1626204-1628378-1630596-1642281-1642878-,L. Nance Jr. - D. Mitchell - E. Mobley - J. Tyson - T. Proctor,6,5,1,0.833,16.633333,8,25,0.32,4,11,0.364,17,19,0.895,4,14,18,4,11.0,2,2,37,-2.0,"['L. Nance Jr.', 'D. Mitchell', 'E. Mobley', 'J. Tyson', 'T. Proctor']",2.2244489423737264,0.24048096674310554,0.6613226585435402,110.0
1610612764,Washington Wizards,-203468-1630557-1641731-1642259-1642273-,C. McCollum - C. Kispert - B. Coulibaly - A. Sarr - K. George,1,0,1,0.0,16.633333,15,36,0.417,7,14,0.5,6,8,0.75,6,15,21,11,3.0,2,1,43,2.0,"['C. McCollum', 'C. Kispert', 'B. Coulibaly', 'A. Sarr', 'K. George']",2.5851703924883846,0.6613226585435402,0.18036072505732917,105.38837886549857
1610612748,Miami Heat,-203952-1628389-1630696-1631170-1631323-,A. Wiggins - B. Adebayo - D. Smith - J. Jaquez Jr. - S. Fontecchio,5,1,4,0.2,16.611667,13,31,0.419,3,12,0.25,1,1,1.0,4,13,17,6,4.0,3,0,30,-5.0,"['A. Wiggins', 'B. Adebayo', 'D. Smith', 'J. Jaquez Jr.', 'S. Fontecchio']",1.8059596306619918,0.36119192613239837,0.2407946174215989,90.84699326082085
1610612762,Utah Jazz,-203937-1641718-1642262-1642268-1642271-,K. Anderson - K. George - C. Williams - I. Collier - K. Filipowski,4,2,2,0.5,16.6,13,29,0.448,3,8,0.375,1,1,1.0,3,7,10,10,10.0,3,2,30,-18.0,"['K. Anderson', 'K. George', 'C. Williams', 'I. Collier', 'K. Filipowski']",1.8072289156626504,0.6024096385542168,0.6024096385542168,105.36867469879516
1610612750,Minnesota Timberwolves,-203944-1628978-1629675-1630162-1630538-,J. Randle - D. DiVincenzo - N. Reid - A. Edwards - B. Hyland,10,5,5,0.5,16.6,14,29,0.483,6,13,0.462,10,14,0.714,6,13,19,8,7.0,2,1,44,7.0,"['J. Randle', 'D. DiVincenzo', 'N. Reid', 'A. Edwards', 'B. Hyland']",2.650602409638554,0.48192771084337344,0.4216867469879518,104.5590361445783
1610612748,Miami Heat,-203952-1626181-1631107-1631170-1641796-,A. Wiggins - N. Powell - N. Jović - J. Jaquez Jr. - P. Larsson,3,2,1,0.667,16.583333,21,36,0.583,3,15,0.2,8,10,0.8,6,11,17,11,5.0,2,1,53,17.0,"['A. Wiggins', 'N. Powell', 'N. Jović', 'J. Jaquez Jr.', 'P. Larsson']",3.195979963738291,0.6633165962475698,0.3015075437488954,110.0
1610612765,Detroit Pistons,-202699-1630191-1631093-1641842-1642450-,T. Harris - I. Stewart - J. Ivey - R. Holland II - D. Jenkins,5,4,1,0.8,16.576667,10,30,0.333,4,12,0.333,12,13,0.923,4,14,18,5,5.0,5,2,36,2.0,"['T. Harris', 'I. Stewart', 'J. Ivey', 'R. Holland II', 'D. Jenkins']",2.1717272838985062,0.3016287894303481,0.3016287894303481,106.32776781967085
1610612763,Memphis Grizzlies,-203484-203937-1629660-1641713-1642942-,K. Caldwell-Pope - K. Anderson - T. Jerome - G. Jackson - J. Mashack,1,0,1,0.0,16.566667,14,31,0.452,2,9,0.222,4,4,1.0,3,11,14,2,7.0,4,4,34,-9.0,"['K. Caldwell', 'Pope', 'K. Anderson', 'T. Jerome', 'G. Jackson', 'J. Mashack']",2.052313842005758,0.12072434364739752,0.4225352027658913,106.50784493947998
1610612744,Golden State Warriors,-203110-204001-1627780-1629001-1641764-,D. Green - K. Porziņģis - G. Payton II - D. Melton - B. Podziemski,5,1,4,0.2,16.566667,10,39,0.256,2,18,0.111,6,7,0.857,6,17,23,7,5.0,7,3,28,-7.0,"['D. Green', 'K. Porziņģis', 'G. Payton II', 'D. Melton', 'B. Podziemski']",1.6901408110635652,0.4225352027658913,0.3018108591184938,110.0
1610612758,Sacramento Kings,-201566-201942-1628370-1631099-1642875-,R. Westbrook - D. DeRozan - M. Monk - K. Murray - M. Raynaud,6,1,5,0.167,16.566667,13,32,0.406,3,8,0.375,3,5,0.6,1,10,11,8,2.0,2,5,32,-14.0,"['R. Westbrook', 'D. DeRozan', 'M. Monk', 'K. Murray', 'M. Raynaud']",1.9315894983583604,0.4828973745895901,0.12072434364739752,101.98792551332144
1610612739,Cleveland Cavaliers,-1628378-1628386-1629631-1641772-1641854-,D. Mitchell - J. Allen - D. Hunter - N. Tomlin - C. Porter Jr.,4,3,1,0.75,16.558333,9,29,0.31,1,14,0.071,12,17,0.706,7,10,17,6,9.0,3,4,31,-19.0,"['D. Mitchell', 'J. Allen', 'D. Hunter', 'N. Tomlin', 'C. Porter Jr.']",1.8721691368327957,0.3623553168063476,0.5435329752095214,110.0
1610612764,Washington Wizards,-1630264-1630702-1641731-1642860-1642882-,A. Gill - J. Hardy - B. Coulibaly - W. Riley - J. Reese,3,0,3,0.0,16.55,9,23,0.391,2,9,0.222,10,11,0.909,7,10,17,6,9.0,0,1,30,-7.0,"['A. Gill', 'J. Hardy', 'B. Coulibaly', 'W. Riley', 'J. Reese']",1.8126888217522659,0.36253776435045315,0.5438066465256798,90.0
1610612746,Los Angeles Clippers,-201572-202695-1627884-1629636-1631097-,B. Lopez - K. Leonard - D. Jones Jr. - D. Garland - B. Mathurin,5,4,1,0.8,16.543333,14,31,0.452,6,12,0.5,11,12,0.917,1,8,9,8,1.0,3,4,45,15.0,"['B. Lopez', 'K. Leonard', 'D. Jones Jr.', 'D. Garland', 'B. Mathurin']",2.7201290090696957,0.48357849050127927,0.06044731131265991,105.26536581231848
1610612749,Milwaukee Bucks,-1626171-1630560-1630579-1631157-1631172-,B. Portis - C. Thomas - J. Sims - R. Rollins - O. Dieng,5,1,4,0.2,16.533333,11,27,0.407,3,9,0.333,10,14,0.714,6,7,13,10,7.0,2,1,35,-7.0,"['B. Portis', 'C. Thomas', 'J. Sims', 'R. Rollins', 'O. Dieng']",2.11693552655112,0.6048387218717485,0.42338710531022394,99.17419554786684
1610612741,Chicago Bulls,-1627824-1629012-1630171-1630581-1641824-,G. Yabusele - C. Sexton - I. Okoro - J. Giddey - M. Buzelis,7,1,6,0.143,16.516667,9,26,0.346,2,12,0.167,8,13,0.615,2,9,11,6,8.0,4,3,28,-18.0,"['G. Yabusele', 'C. Sexton', 'I. Okoro', 'J. Giddey', 'M. Buzelis']",1.69525728162952,0.36326941749203995,0.48435922332271997,109.62017942239798
1610612751,Brooklyn Nets,-1629651-1630533-1631213-1641730-1642856-,N. Claxton - Z. Williams - T. Martin - N. Clowney - E. Dëmin,7,3,4,0.429,16.505,10,30,0.333,4,17,0.235,9,9,1.0,3,14,17,7,8.0,3,4,33,-14.0,"['N. Claxton', 'Z. Williams', 'T. Martin', 'N. Clowney', 'E. Dëmin']",1.9993941229930325,0.42411390487730993,0.4847016055740685,110.0
1610612756,Phoenix Suns,-1626164-1628415-1628960-1630224-1642345-,D. Booker - D. Brooks - G. Allen - J. Green - O. Ighodaro,4,1,3,0.25,16.5,14,33,0.424,4,10,0.4,9,9,1.0,2,9,11,10,5.0,2,1,41,5.0,"['D. Booker', 'D. Brooks', 'G. Allen', 'J. Green', 'O. Ighodaro']",2.484848484848485,0.6060606060606061,0.30303030303030304,110.0
1610612747,Los Angeles Lakers,-2544-203935-1629028-1630559-1631222-,L. James - M. Smart - D. Ayton - A. Reaves - J. LaRavia,8,6,2,0.75,16.483333,12,21,0.571,3,6,0.5,9,13,0.692,3,11,14,6,10.0,1,1,36,-4.0,"['L. James', 'M. Smart', 'D. Ayton', 'A. Reaves', 'J. LaRavia']",2.184024311102615,0.3640040518504359,0.6066734197507264,98.19373302717358
1610612756,Phoenix Suns,-1628415-1628960-1630692-1631123-1642345-,D. Brooks - G. Allen - J. Goodwin - J. Bouyea - O. Ighodaro,4,2,2,0.5,16.466667,15,34,0.441,7,18,0.389,5,6,0.833,5,12,17,4,3.0,6,0,42,11.0,"['D. Brooks', 'G. Allen', 'J. Goodwin', 'J. Bouyea', 'O. Ighodaro']",2.550607235817667,0.2429149748397778,0.18218623112983337,100.97489674139884
1610612746,Los Angeles Clippers,-201935-202695-203992-1627826-1627884-,J. Harden - K. Leonard - B. Bogdanović - I. Zubac - D. Jones Jr.,2,1,1,0.5,16.461667,14,34,0.412,2,11,0.182,6,6,1.0,4,13,17,5,4.0,1,2,36,-7.0,"['J. Harden', 'K. Leonard', 'B. Bogdanović', 'I. Zubac', 'D. Jones Jr.']",2.1868988116452606,0.30373594606184173,0.2429887568494734,106.83729661157648
1610612742,Dallas Mavericks,-202691-1628997-1629655-1630314-1642843-,K. Thompson - C. Martin - D. Gafford - B. Williams - C. Flagg,5,1,4,0.2,16.425,17,29,0.586,6,10,0.6,7,12,0.583,4,14,18,11,5.0,1,0,47,15.0,"['K. Thompson', 'C. Martin', 'D. Gafford', 'B. Williams', 'C. Flagg']",2.861491628614916,0.669710806697108,0.30441400304414,103.1013698630137
